,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_SANB11,0.4486305043,0.3930988184,0.1585889303,0.3016279257,0.2676631020,0.2466132915,0.4021383726,0.3903991021,0.4863459237,0.6037971848,0.6865039042,0.7053262396,0.1860300491,0.1934003471,0.3091232612,0.3550753685,0.2249228089,0.3104370978,0.4630429490,0.1696882380,0.1801417285,0.3509220837,0.4164757144,0.1652115135,0.3278665415,0.3551261028,0.4085030039,0.2865600211,0.4032995593,0.2143514689,0.4602400237,0.3331859670,0.3892033260,0.3572992448,0.2997991267,0.2021393289,0.3445852091,0.2057832955,0.1939103333,0.3850536573,0.3977909095,0.2430214824,0.1519390499,0.0842666902,0.2760890781,0.2763288843,0.3790667282,0.4123811082,0.3767360056,0.4156612132,0.3646857128,0.2900046382,0.1161614977,0.3405414679,0.3658937923,0.1287680793,0.2984185764,0.4731120386,0.6922423453,0.6571303921,0.7139302817,0.3446794162,0.1756915296,0.2113379175,0.1710851704,0.3117564322,0.2317730654,0.2667599145,0.4396899566,0.1583059397,0.2168569428,0.2664129883,0.4163868630,0.3934994293,0.4236854181,0.3407384048,0.3089245619,0.2029223656,0.1931679004,0.1937113812,0.2152609408,0.2407265300,0.1420476517,0.4443997082,0.4407921405,0.1997314455,0.1854923941,0.2382974311,0.2499483921,0.3098748908,0.2753470492,0.3325532202,0.2393835701,0.2637277837,0.3896927711,0.0687313638,0.1360707127,0.4067909709,0.3289929310,0.2057466772,0.1053603711,0.2729795958,1.0000000000,0.6046497618,0.5472185485,0.2383594106,0.3797827534,0.1734784018,0.2025571213,0.1378455839,0.2355997900,0.1718955864,0.3276691679,0.1593985260,0.3207364158,0.3658810333,0.2348071576,0.1962718699,0.2506461698,0.1875055409,0.2174289930,0.2858552427,0.3693418497,0.3435867241,0.1262276900,0.2922986676,0.2556816584,0.1960982733,0.2768254096,0.1311469988,0.3243324008
ACAO_SANB3,0.2899068934,0.2474783360,0.1049136663,0.1863247551,0.1938582757,0.1633657153,0.2539780367,0.2569790024,0.3069531936,0.3718841856,0.4081907331,0.4231950414,0.1237687340,0.0961614762,0.2151378417,0.2346504856,0.1557287078,0.1994800338,0.2952533147,0.1041317057,0.1373451552,0.2090457513,0.2514074978,0.1132176622,0.2016871405,0.2415595395,0.2626809467,0.1883663705,0.2494938364,0.1372496397,0.2828184354,0.1974531789,0.2531467592,0.2267100447,0.1843809593,0.1385244324,0.2111369682,0.1254420193,0.1082945217,0.2441729814,0.2553570597,0.1731885110,0.1292899339,0.0533839948,0.1515471393,0.1710483700,0.2445978505,0.2662423904,0.2530510276,0.2775321087,0.2364552600,0.1966836391,0.0620450935,0.2053497897,0.2378666204,0.0715674088,0.1867373801,0.3086388215,0.4097886965,0.3821797257,0.4219336334,0.2066724067,0.1248300582,0.1501562037,0.1019326952,0.1944695468,0.1423326231,0.1612913664,0.2591834418,0.0955732930,0.1269680977,0.1953455204,0.2344671609,0.2566995179,0.2567949644,0.2141575570,0.2073014186,0.1204443211,0.1191347263,0.1163968664,0.1286198216,0.1537946584,0.0763746728,0.2884606522,0.2855929621,0.1435623301,0.1239470079,0.1273530540,0.1668839599,0.2027339975,0.1841472987,0.2200647889,0.1446187700,0.1795560250,0.2508872899,0.0671593423,0.0926554583,0.2579408461,0.2109388269,0.1520443937,0.0664888168,0.1811533427,0.6046497618,1.0000000000,0.4033192805,0.1432433949,0.2484294067,0.1293747731,0.1347203574,0.1013737289,0.1515066047,0.1200101806,0.2053621572,0.1198518277,0.2072792721,0.2354586484,0.1758620304,0.1169976579,0.1554047799,0.1305998032,0.1204289477,0.1868229788,0.2329582791,0.2264028514,0.0657127892,0.1769842302,0.1704395858,0.1038358136,0.1647050832,0.0865612483,0.2126147529
ACAO_SANB4,0.2355638338,0.2332429769,0.1117268878,0.1797123883,0.1694073483,0.1376099072,0.2429079643,0.2359536890,0.2813548317,0.3501134424,0.3928587916,0.4082159491,0.0965492157,0.0977037401,0.1805660033,0.2035243140,0.1375281938,0.1959023435,0.2771597504,0.1186483923,0.1077997154,0.1991959885,0.2317435987,0.0980522585,0.1900619708,0.2187977979,0.2493665108,0.1806907169,0.2260910764,0.1413604663,0.2803676734,0.1892465347,0.2496015353,0.2280306582,0.1666415012,0.1171167564,0.2041471732,0.1336381321,0.1223737551,0.2238159290,0.2397264191,0.1368481844,0.0991169789,0.0254502983,0.1762378198,0.1542875856,0.2291709010,0.2389392229,0.2127088586,0.2371408432,0.2224431819,0.1768286027,0.0794183218,0.2024479446,0.2279612532,0.0718597793,0.1643971551,0.2811439660,0.4051358959,0.3890769740,0.4107316671,0.2092408188,0.1259309611,0.1529441756,0.1045874382,0.1919271363,0.1390790856,0.1798873256,0.2800604229,0.0729758481,0.1356098419,0.1660863538,0.2384899596,0.2196094620,0.2512803835,0.2012380542,0.1952547886,0.1419646834,0.1156778052,0.1020922310,0.1228296754,0.1526259518,0.0839987306,0.2597308620,0.2554985737,0.1273253810,0.1157968751,0.1676377711,0.1502636154,0.1756658094,0.1745390261,0.2176502954,0.1589534110,0.1586018290,0.2347391773,0.0844618970,0.1052860406,0.2435940075,0.2130797373,0.1233103322,0.0347286164,0.1636372016,0.5472185485,0.4033192805,1.0000000000,0.1422361691,0.2113475950,0.1063374081,0.1101755263,0.0732262672,0.1433999471,0.1018619863,0.1952833929,0.1214436949,0.1921514016,0.2149964116,0.1414411951,0.1181162798,0.1564873761,0.1212389503,0.1270543407,0.1645361336,0.2140600080,0.2039941360,0.0957138245,0.1779490052,0.1716705041,0.1384051850,0.1868585153,0.0928052544,0.2134118097
ACAO_SAPR4,0.2473043659,0.2062792081,0.1056896727,0.2013980977,0.2006730328,0.1621125914,0.2724599872,0.2721462731,0.2744596240,0.2767587227,0.2883790729,0.2862519605,0.1128009603,0.1380672070,0.1388697691,0.1542776725,0.1498404055,0.1441950307,0.2638030039,0.1482224604,0.1318753205,0.2823368097,0.3108878618,0.1252462519,0.2494473417,0.3033947499,0.2505990436,0.3290057434,0.1713434232,0.1647816498,0.2941219989,0.2718758397,0.2491200190,0.2780247783,0.1218590546,0.1435919929,0.2867671823,0.1880119974,0.1500044067,0.2628277276,0.2952998660,0.1471881790,0.1041206766,0.0263272576,0.2157308070,0.1892565954,0.1974523508,0.1865224202,0.2085125148,0.2143752232,0.2068563003,0.2300620788,0.1010850780,0.2636376524,0.2183138976,0.0885510071,0.2309574770,0.2038117933,0.2760782900,0.2663780380,0.2673676103,0.2600619667,0.1300139335,0.1033188509,0.1125620055,0.2519597411,0.1746961228,0.1985704045,0.2785768223,0.1232064310,0.1498564911,0.2141775996,0.2770875530,0.2381221803,0.2663134788,0.2088642461,0.1958623488,0.1653791991,0.1748461199,0.1358082144,0.1323648908,0.1790683049,0.1109417211,0.2281921070,0.2375159408,0.1747056713,0.1454308799,0.1504041939,0.2100961531,0.2202298646,0.1996720180,0.1627878543,0.2119147492,0.1879423642,0.2467932782,0.0564529528,0.1350849458,0.2559729365,0.2477565675,0.1710706784,0.0895955415,0.2012962572,0.2383594106,0.1432433949,0.1422361691,1.0000000000,0.3344912881,0.1432545756,0.1887728116,0.1351981723,0.1704105617,0.1415819913,0.2386654712,0.1000481401,0.2503986465,0.2096826226,0.1562151456,0.1771793248,0.2161177778,0.1505438444,0.1548791731,0.1481999410,0.1789125056,0.1328025744,0.1487188483,0.1948587561,0.1987191724,0.1390920214,0.1685505160,0.0946554057,0.2189402151
ACAO_SBSP3,0.3312599509,0.3225970919,0.1665489917,0.2853662583,0.2613167014,0.2468399356,0.4396186040,0.4191632498,0.4215027503,0.4203266501,0.4330836436,0.4370345833,0.1785795519,0.1664389556,0.2275442820,0.2573727189,0.1829177001,0.2395933044,0.3399117857,0.1558992767,0.1725151825,0.4225579931,0.4571668574,0.1989141933,0.4077348567,0.4024621997,0.3662103312,0.4929428600,0.2929409905,0.2175399981,0.4202681922,0.3526057742,0.3527915002,0.3944165118,0.2220336913,0.2022199418,0.4119305707,0.2206698211,0.1761024855,0.3723166690,0.3896875396,0.1984821343,0.1661525045,0.0727920368,0.2871021766,0.2645441949,0.2817792283,0.2813690307,0.2673575230,0.3037406898,0.3136507511,0.2883135857,0.0903635814,0.3068302598,0.3264324566,0.1046910737,0.3580162663,0.3334607252,0.4507906900,0.4026606782,0.4335177262,0.3370478591,0.1800675357,0.1931279957,0.1556254699,0.3372516073,0.2371138741,0.2381468480,0.3786978814,0.1398272268,0.1946989044,0.2757487942,0.3992953502,0.3431398844,0.3913019277,0.2601695208,0.3090761956,0.1850645361,0.2177099359,0.1877761484,0.1976106717,0.2356256652,0.1393106363,0.3505376383,0.3566722181,0.2032278949,0.1617609325,0.2018559457,0.2432701855,0.2841070269,0.2348182915,0.2917740503,0.2397676539,0.2362816743,0.3493257656,0.0787667311,0.1527896151,0.3800261878,0.2999193555,0.1839228642,0.0975799868,0.2516329156,0.3797827534,0.2484294067,0.2113475950,0.3344912881,1.0000000000,0.1734767785,0.2137770690,0.1616428862,0.2103644143,0.1745284504,0.3009010153,0.1236262668,0.3068586848,0.3213413201,0.2907980424,0.1866796429,0.2809066388,0.2071119486,0.1864776689,0.2271072823,0.2766088938,0.2377520836,0.1284155804,0.2781220583,0.2414364159,0.1934379422,0.2451879000,0.1115977592,0.3142359801
ACAO_SCAR3,0.1574274569,0.1448214958,0.0889415853,0.1713206746,0.1508368763,0.1257590932,0.1682581116,0.1666063281,0.1821177010,0.1959321499,0.1949811118,0.1858153432,0.0703886851,0.1124654812,0.1559692629,0.1793911288,0.1072992513,0.1237304928,0.1900477083,0.0462861338,0.1141325738,0.1738924527,0.1859971381,0.1093283919,0.1395527819,0.1716502397,0.1645797734,0.1531114655,0.1678309431,0.1427087401,0.1892675137,0.1698154586,0.1854717203,0.1331995886,0.1128690041,0.0903910213,0.1602225838,0.1117314320,0.0971408849,0.1781117812,0.1882210392,0.1226718521,0.0963566530,0.0449208599,0.1249950467,0.1576624277,0.1730331652,0.1700807229,0.1610915207,0.1687094240,0.1715410075,0.1527334822,0.0945561334,0.1697115415,0.1324103164,0.0756213277,0.1370164161,0.1372363188,0.1825287531,0.1808469572,0.1750907848,0.1697095465,0.1118669333,0.0954543016,0.0785251127,0.1420349054,0.1762083599,0.1477316282,0.1821444347,0.0946988421,0.1099094993,0.1295383778,0.1742781501,0.1780374691,0.1843832226,0.1634189813,0.1608645663,0.1098762144,0.1016027989,0.0971208627,0.0931000064,0.1181074252,0.0758000856,0.1720171777,0.1693975535,0.1500397082,0.1079408620,0.1268814874,0.1358721006,0.1469039895,0.1422744685,0.1285608988,0.1298059586,0.1076456460,0.1712068740,0.0581722409,0.1054580614,0.1617071930,0.1918705511,0.1056776806,0.1002208723,0.1462491623,0.1734784018,0.1293747731,0.1063374081,0.1432545756,0.1734767785,1.0000000000,0.1217265001,0.0664581487,0.1304122345,0.0870184058,0.1446406247,0.0692577213,0.1488792217,0.1251062797,0.1352889835,0.1145253937,0.1453899615,0.1080149199,0.0933549321,0.1359376484,0.1580632190,0.1530661837,0.0721230534,0.1136565761,0.1271840059,0.1398437908,0.0987246812,0.0868188564,0.1462049513
ACAO_SHUL4,0.2070037384,0.1761878871,0.1544471804,0.1673926823,0.1930850944,0.1374750468,0.2052764224,0.1996299027,0.2374023706,0.2255818094,0.2284064859,0.2418872452,0.0914010430,0.1180754133,0.1726222756,0.1737201672,0.1678652491,0.1576001131,0.2128785217,0.1174719265,0.1439386860,0.2075240584,0.2322501086,0.1220065958,0.1860254977,0.2214413451,0.2151911524,0.1727565949,0.1908094867,0.1775731362,0.2507949500,0.2419605563,0.2281287312,0.1869962814,0.1200562950,0.1276454542,0.2042175855,0.1620784805,0.1384833819,0.2373001084,0.2415022173,0.2146182471,0.1460415844,0.0626558880,0.1748903488,0.1682050334,0.2053367213,0.1932422296,0.2020897215,0.2108597801,0.2187150844,0.1864186281,0.1158252791,0.2065015980,0.1808693904,0.0771910225,0.1413058308,0.1728248774,0.2321827907,0.2168036980,0.2272861656,0.2320643824,0.1605333730,0.1191885815,0.0895560034,0.2049809842,0.1811965311,0.1548363007,0.2384743327,0.1318738746,0.1121007754,0.1733056672,0.2450672822,0.2046494002,0.2342494759,0.2215232375,0.1676845013,0.1466909625,0.1174896306,0.1343040068,0.1283261437,0.1560510515,0.1412682953,0.2106609626,0.2118918339,0.1548890251,0.1386809733,0.1737177544,0.1988803555,0.2121512922,0.1973785485,0.1314859971,0.2098948688,0.1518564155,0.2845609632,0.0652059876,0.1160302720,0.2234110730,0.2497613902,0.2083399814,0.1003096926,0.1472145703,0.2025571213,0.1347203574,0.1101755263,0.1887728116,0.2137770690,0.1217265001,1.0000000000,0.1147897406,0.1633050531,0.1317110898,0.2354264564,0.0900677677,0.2256254248,0.1478877680,0.1693207794,0.1648568979,0.2126077708,0.2258708569,0.1769150301,0.1686835986,0.1836503885,0.1633039386,0.1144563785,0.1507873473,0.2227481818,0.1298280441,0.1795476913,0.0852124420,0.2109611306
ACAO_SLCE3,0.1789730017,0.1460872188,0.2539048147,0.1492073876,0.1344201750,0.1351832161,0.1359473041,0.1345225114,0.1991823957,0.1701122718,0.1545192279,0.1604316012,0.1580047767,0.1142731461,0.1857197378,0.2068653573,0.1620137718,0.1740584585,0.1644485492,0.0912185787,0.0943447665,0.1540084203,0.1606912846,0.1059452991,0.1678758925,0.1486877687,0.2059095696,0.1437992978,0.1985215629,0.1566204040,0.1878255199,0.1601715218,0.1722263786,0.1538228298,0.1338466992,0.1224425864,0.1556891179,0.1166967215,0.1273536049,0.1692140638,0.1833528941,0.2139003675,0.1492745805,0.0525583749,0.1777772637,0.1416823475,0.1875505963,0.2109348102,0.2058299744,0.2180447241,0.1306633640,0.1601607198,0.1185532502,0.1487006175,0.1803297826,0.0874686109,0.1473702010,0.1267291512,0.1708022153,0.1510968625,0.1562912890,0.1784549994,0.1293733876,0.1907794070,0.1946936881,0.1305153514,0.1400058867,0.1230317453,0.1723672318,0.1214520332,0.1790566152,0.1276898919,0.1706376531,0.1579572594,0.1813012005,0.1819433177,0.1306751743,0.1293661214,0.1238945133,0.1101986314,0.1167063919,0.1223735449,0.0870284619,0.1629679479,0.1677629033,0.1091207547,0.0843865248,0.1277418726,0.1418336075,0.1598364884,0.1642218198,0.1239233202,0.1394475458,0.1242921644,0.1629003775,0.0485204316,0.0915023545,0.1606679626,0.1422408173,0.1193756909,0.0690764884,0.1443272069,0.1378455839,0.1013737289,0.0732262672,0.1351981723,0.1616428862,0.0664581487,0.1147897406,1.0000000000,0.2390592654,0.1380599771,0.1656622217,0.0848837665,0.1475084761,0.1310113529,0.1603853618,0.1303238566,0.1353170535,0.1572876716,0.1674065687,0.1636134572,0.1751558785,0.1814503411,0.0775780488,0.1208530670,0.1666798918,0.1275568368,0.1798010846,0.0552184535,0.1374092930
ACAO_SMTO3,0.2459781502,0.2343525127,0.1855044842,0.2474715038,0.1658205940,0.1804769566,0.2128056982,0.1971287891,0.2899538016,0.2426771439,0.2559662652,0.2651751638,0.2228503176,0.1449247670,0.1751789300,0.1992348548,0.1904233812,0.2303174612,0.2258221587,0.1239586427,0.1404101617,0.2139054598,0.2450267015,0.1201509524,0.2181575743,0.2217209714,0.3839569656,0.1888447022,0.2119148979,0.1505456054,0.2725471484,0.2126138620,0.2827559021,0.2120739451,0.1772408374,0.1825291085,0.2392875407,0.1737048947,0.1260366256,0.2367741915,0.2743718521,0.2174244154,0.1501709792,0.0465653306,0.1969821649,0.1889837716,0.2048982403,0.2161008082,0.2176801171,0.2199525383,0.2302495317,0.2462942706,0.1165575039,0.2160467726,0.2314170310,0.0812945513,0.1869780961,0.1908720450,0.2622062037,0.2525167995,0.2526296584,0.2558828758,0.1936372129,0.2151489318,0.1470237961,0.1962455441,0.1640695317,0.1611989756,0.2682777687,0.1329965667,0.2448761636,0.2173507860,0.2625287614,0.2330735316,0.2740927171,0.2239098575,0.2003572341,0.1711901793,0.1440376830,0.1337482921,0.1481182638,0.1828926855,0.1113325453,0.2631190096,0.2643849096,0.1423489526,0.1559279610,0.1704155924,0.1929476252,0.1987517129,0.2069451045,0.1885182632,0.1786074008,0.1743038260,0.2310287750,0.0395733812,0.1166943725,0.2682194887,0.2353979516,0.1418129035,0.1037968513,0.1705309978,0.2355997900,0.1515066047,0.1433999471,0.1704105617,0.2103644143,0.1304122345,0.1633050531,0.2390592654,1.0000000000,0.1647158227,0.2154252307,0.0972380867,0.2036169176,0.1879513127,0.2190395952,0.1500919024,0.1876809413,0.1657658539,0.2067748374,0.1988321311,0.2142838888,0.1810635184,0.1031285980,0.1593095568,0.2142603504,0.1469049175,0.2290033364,0.0857416493,0.2132677620
ACAO_TASA4,0.1430326868,0.1482968968,0.1498426883,0.1681685945,0.1348496833,0.1510238354,0.1449609268,0.1382382206,0.1937635762,0.1732325193,0.1719404190,0.1736735254,0.1316684862,0.1267468813,0.1654401521,0.1543692010,0.1441413032,0.1745443538,0.1562536402,0.0925047864,0.1151265704,0.1431360831,0.1594555313,0.1074257534,0.1311040950,0.1371895489,0.2109799500,0.1247958584,0.1734805846,0.1365250124,0.2059209605,0.1734128103,0.1989472885,0.1190789413,0.1222978014,0.1365486639,0.1490624571,0.1785514647,0.1262682563,0.1862119722,0.1894329284,0.1786199712,0.0992804907,0.0415864424,0.1498228071,0.1608010274,0.1764127473,0.1957579736,0.2002095377,0.2092119006,0.1819011655,0.1625977809,0.0861808906,0.1902816940,0.1526387770,0.0989814057,0.1142023028,0.1243237635,0.1791792590,0.1802824729,0.1663563281,0.1967783445,0.1369700969,0.1525501465,0.1080292786,0.1206907999,0.1058253222,0.1598539498,0.1761774662,0.1109080012,0.1366868735,0.1397816249,0.1680786093,0.1727637854,0.1718542802,0.1865626566,0.1437756187,0.1505060453,0.1095861445,0.1307115080,0.1399911102,0.1522250051,0.0949804958,0.1643817274,0.1700137035,0.1334483031,0.1360046222,0.1538762063,0.1349894851,0.1524580746,0.1722323660,0.1109796906,0.1681401120,0.1119148108,0.2045054297,0.0987520778,0.1205825942,0.1977069556,0.1747951005,0.1524429642,0.0892667237,0.1505140000,0.1718955864,0.1200101806,0.1018619863,0.1415819913,0.1745284504,0.0870184058,0.1317110898,0.1380599771,0.1647158227,1.0000000000,0.1885472221,0.0806087369,0.1563952089,0.1356903886,0.1611738223,0.1664525925,0.1649551597,0.1249746502,0.1604141211,0.1732654481,0.1980488339,0.1528143075,0.1189374366,0.1016243760,0.1294639088,0.1113198319,0.1314016706,0.0776183257,0.1506440029
ACAO_TCSA3,0.3248628633,0.2591297871,0.1801426725,0.3235766153,0.3731772605,0.2884004411,0.3280779555,0.3060285657,0.4111137231,0.3642210473,0.3770805706,0.3852418457,0.1912461138,0.1674624773,0.2031377050,0.2218406136,0.1938965140,0.2219615537,0.3228639093,0.1314071492,0.1696576633,0.2878448728,0.3163187467,0.1617307670,0.2998323860,0.2973334888,0.3563645223,0.2709089545,0.2761985691,0.2676515559,0.5084929413,0.4124603624,0.3868012752,0.2568365232,0.2011119723,0.2073115883,0.3160324418,0.2652958239,0.1954540790,0.4958121101,0.4900404141,0.2229210213,0.2063573331,0.0723544861,0.2724768023,0.3980869083,0.2526236510,0.2597653422,0.2683159237,0.2730644728,0.3421911894,0.3182129768,0.1667781477,0.4554535941,0.3191618962,0.1367262252,0.2435152922,0.3051533104,0.3978496881,0.3707640264,0.3767196385,0.3933910921,0.1972772932,0.1779534283,0.1808359019,0.3102750389,0.2441685300,0.3097562623,0.4262074814,0.1956389878,0.2135844194,0.2382144792,0.3553063937,0.4569287195,0.4113756886,0.3178334757,0.3431778555,0.2924575345,0.2139537271,0.2052224492,0.2210990929,0.3133421987,0.1920043488,0.2895740014,0.2981933812,0.2007710572,0.2247667211,0.2525577441,0.2548184533,0.2999804508,0.3315686127,0.2653836530,0.3098043375,0.2205725059,0.3620451158,0.0988412563,0.1883864872,0.3921966611,0.3901585718,0.2380491071,0.1447006065,0.3323281171,0.3276691679,0.2053621572,0.1952833929,0.2386654712,0.3009010153,0.1446406247,0.2354264564,0.1656622217,0.2154252307,0.1885472221,1.0000000000,0.1554057358,0.3478149193,0.2498729768,0.2712932100,0.2575085593,0.3396192297,0.2024858365,0.2120458865,0.2628399936,0.2972210525,0.2011451333,0.2261915394,0.1844854754,0.2884343024,0.2345553200,0.2165378171,0.1142553899,0.3381371775
ACAO_TELB4,0.1280187536,0.1203949470,0.0717028284,0.1223513224,0.1310890883,0.1445595714,0.1243062606,0.1234636535,0.1628685958,0.1441705780,0.1573137700,0.1652741635,0.0872774063,0.0679942693,0.1268944917,0.1354620965,0.0770486452,0.1152201166,0.1256937383,0.0466142442,0.0803273511,0.1142987211,0.1290729154,0.0587183604,0.1186147422,0.1217351717,0.1531895528,0.1156954755,0.1625188609,0.0823879816,0.1771840335,0.1268665366,0.1284084561,0.0810481658,0.1198490567,0.0910599844,0.1152864699,0.1119980422,0.1078283831,0.1613078570,0.1663592252,0.1174938991,0.0842111077,0.0454863346,0.1341163145,0.1157021460,0.1338315619,0.1526997555,0.1413542236,0.1422287327,0.1427879568,0.0888717539,0.1102545611,0.1474346266,0.1006409572,0.0600948843,0.1017115592,0.1122185978,0.1578777657,0.1485916448,0.1566026652,0.1469869734,0.0987237399,0.0721096683,0.0753951798,0.1232663545,0.1067455112,0.1144724892,0.1580360171,0.1124757079,0.1035710389,0.0947516234,0.1451259641,0.1646391602,0.1427547586,0.1111044277,0.1364447746,0.1047081289,0.0918509658,0.1142828656,0.1162121953,0.1078500989,0.0958650684,0.1584734618,0.1579679564,0.0640014558,0.0941694009,0.1224714268,0.0994630093,0.1259303925,0.1220881537,0.0761091197,0.1139846382,0.0848900538,0.1331104995,0.0642215305,0.0738210029,0.1321477067,0.1356371288,0.0904822497,0.0969752370,0.1333901591,0.1593985260,0.1198518277,0.1214436949,0.1000481401,0.1236262668,0.0692577213,0.0900677677,0.0848837665,0.0972380867,0.0806087369,0.1554057358,1.0000000000,0.1153651851,0.1023039378,0.1288057122,0.1257311965,0.1342971892,0.0930418080,0.1163597564,0.1242539457,0.1467771647,0.1295488636,0.0799188514,0.0769971750,0.1111678670,0.1050297299,0.1056379441,0.0818320482,0.1221951259
ACAO_TGMA3,0.3258724436,0.2582358946,0.1829095739,0.2903534542,0.3008623379,0.2248015744,0.3215577944,0.3094931701,0.3606434589,0.3595492097,0.3671374594,0.3755000927,0.1392364901,0.1459780269,0.2020981419,0.2176813445,0.1512886225,0.1678244923,0.3348456242,0.1528516915,0.1379110053,0.2999879352,0.3188562788,0.1824534651,0.2736592911,0.2812921230,0.3253498363,0.2744860573,0.2631786012,0.2229929035,0.4028671110,0.3531681651,0.3471150663,0.2538837042,0.1898609928,0.1848419608,0.2985070794,0.2303998626,0.1732654153,0.3833150444,0.3947177607,0.2264227654,0.1879313973,0.0957438645,0.2942241631,0.2646697659,0.2298050063,0.2365926864,0.2458046398,0.2504874337,0.3254532754,0.2902221536,0.1557229356,0.3627642467,0.2687213960,0.1041296783,0.2250638171,0.2894375908,0.3781117102,0.3640372843,0.3762835764,0.3367787355,0.1830545939,0.1268388127,0.1397554914,0.2754550151,0.2880352215,0.2913654160,0.3756980927,0.1636282448,0.1658115028,0.2537182757,0.3471292820,0.3368121594,0.3856926029,0.3110385192,0.3085830667,0.2290452885,0.1870805439,0.1531802927,0.1591891093,0.2187936898,0.1706704743,0.2838196799,0.3068581446,0.2095266246,0.1891134466,0.2065858456,0.2717463725,0.3255923456,0.2782700014,0.2528539325,0.2885356970,0.2221891208,0.3733643545,0.0780712673,0.1697940435,0.3818016114,0.3717612209,0.2341613536,0.1263861494,0.2260159463,0.3207364158,0.2072792721,0.1921514016,0.2503986465,0.3068586848,0.1488792217,0.2256254248,0.1475084761,0.2036169176,0.1563952089,0.3478149193,0.1153651851,1.0000000000,0.2456041643,0.2489936405,0.2411136226,0.3026704663,0.2331311367,0.2055785765,0.2167599590,0.2622778578,0.1970880694,0.1591285317,0.2087851337,0.2826010275,0.1895960405,0.2397114929,0.1300049561,0.3240523457
